,uniform_1,uniform_2
0,767.268090960732,767.268090960732
1,838.291837300135,838.291837300135
2,514.2521474253372,514.2521474253372
3,140.48654294022577,140.48654294022577
4,773.2378743652989,773.2378743652989
5,25.880224004138203,25.880224004138203
6,83.05678390120576,83.05678390120576
7,918.4581205440013,918.4581205440013
8,518.3707185408737,518.3707185408737
9,237.4127653158687,237.4127653158687
10,871.2390416948061,871.2390416948061
11,514.5447466694854,514.5447466694854
12,978.1334412650211,978.1334412650211
13,165.0079844043359,165.0079844043359
14,746.2717529368236,746.2717529368236
15,620.5703947292872,620.5703947292872
16,47.08541321452532,47.08541321452532
17,189.36146713235598,189.36146713235598
18,590.6745128600382,590.6745128600382
19,624.7747991079191,624.7747991079191
20,796.0381290256729,796.0381290256729
21,982.8168258465746,982.8168258465746
22,584.257561554294,584.257561554294
23,127.5398468748138,127.5398468748138
24,178.89372203096386,178.89372203096386
25,642.5472499578043,642.5472499578043
26,844.8700688471096,844.8700688471096
27,423.886882708281,423.886882708281
28,686.6849668126191,686.6849668126191
29,202.33070036142175,202.33070036142175
