,exponential_1,exponential_2
0,0.05073696423280504,0.05073696423280504
1,0.2513753980060471,0.2513753980060471
2,0.9533524305840446,0.9533524305840446
3,0.12418816817433923,0.12418816817433923
4,0.12371137294403693,0.12371137294403693
5,0.292661937894211,0.292661937894211
6,0.2623024236737766,0.2623024236737766
7,0.1114670617035661,0.1114670617035661
8,0.5147369164947373,0.5147369164947373
9,0.27233413487438607,0.27233413487438607
10,0.6802532135888332,0.6802532135888332
11,0.23078892431242543,0.23078892431242543
12,0.12739096288726498,0.12739096288726498
13,0.29248080039001495,0.29248080039001495
14,0.11288993894799525,0.11288993894799525
15,0.47169667441135393,0.47169667441135393
16,1.2206543582135443,1.2206543582135443
17,0.19443710924569754,0.19443710924569754
18,0.5984703039184536,0.5984703039184536
19,0.5658550487556662,0.5658550487556662
20,0.06088072588167467,0.06088072588167467
21,1.546814114962568,1.546814114962568
22,0.0637143869303853,0.0637143869303853
23,1.0746021327609467,1.0746021327609467
24,0.27204265089945745,0.27204265089945745
25,0.14835500957007272,0.14835500957007272
26,0.39658009135955063,0.39658009135955063
27,0.33483109906311126,0.33483109906311126
28,0.24104739778803752,0.24104739778803752
29,0.6136827420204015,0.6136827420204015
