,uniform_1,uniform_2
0,843.2720876400418,843.2720876400418
1,761.7368221495503,761.7368221495503
2,420.5778336524924,420.5778336524924
3,668.0461182821118,668.0461182821118
4,685.899767646419,685.899767646419
5,962.0795736211862,962.0795736211862
6,771.5023109116396,771.5023109116396
7,297.413009387446,297.413009387446
8,71.97035532546482,71.97035532546482
9,550.243852631638,550.243852631638
10,430.9260556376789,430.9260556376789
11,749.5778693327605,749.5778693327605
12,308.5935235654954,308.5935235654954
13,776.1225437483553,776.1225437483553
14,905.637408419817,905.637408419817
15,645.6812822084329,645.6812822084329
16,885.701037818784,885.701037818784
17,208.30901013490615,208.30901013490615
18,491.4341967953837,491.4341967953837
19,853.0222280419612,853.0222280419612
20,449.00775529525265,449.00775529525265
21,367.1816663229436,367.1816663229436
22,894.2807121674043,894.2807121674043
23,691.4824103468939,691.4824103468939
24,663.1271126560179,663.1271126560179
25,623.7576621032841,623.7576621032841
26,608.3340327018731,608.3340327018731
27,203.78607554058897,203.78607554058897
28,797.2454324917925,797.2454324917925
29,152.38735148803332,152.38735148803332
