,gamma_1,gamma_2
0,5.119720179980809,5.119720179980809
1,2.488492707111205,2.488492707111205
2,5.1733744765838665,5.1733744765838665
3,6.911312242809026,6.911312242809026
4,3.968309962023697,3.968309962023697
5,5.434125236867703,5.434125236867703
6,2.3486873152011456,2.3486873152011456
7,7.018823492334382,7.018823492334382
8,0.9096443033320436,0.9096443033320436
9,2.2623763581350147,2.2623763581350147
10,0.20512394817842436,0.20512394817842436
11,8.747233918319308,8.747233918319308
12,5.366184494777726,5.366184494777726
13,7.5630616853387895,7.5630616853387895
14,3.746023540500315,3.746023540500315
15,3.4392653684856898,3.4392653684856898
16,12.256863487878428,12.256863487878428
17,3.141732338301671,3.141732338301671
18,1.5497769322985844,1.5497769322985844
19,6.351187431764285,6.351187431764285
20,4.380596647855847,4.380596647855847
21,5.124506610631264,5.124506610631264
22,5.304781698382949,5.304781698382949
23,3.2383977160186563,3.2383977160186563
24,1.6463375826273834,1.6463375826273834
25,1.2134767952446202,1.2134767952446202
26,0.7730722643841408,0.7730722643841408
27,0.14006314302642905,0.14006314302642905
28,2.6122774579361687,2.6122774579361687
29,5.475577598700671,5.475577598700671
