,exponential_1,exponential_2
0,0.14833423665877035,0.14833423665877035
1,1.0840388399933587,1.0840388399933587
2,0.13175506340286555,0.13175506340286555
3,0.18941500414467513,0.18941500414467513
4,0.12164673214897437,0.12164673214897437
5,0.5042573068150907,0.5042573068150907
6,0.004441757687933048,0.004441757687933048
7,0.026110826840691884,0.026110826840691884
8,1.9972277533428255,1.9972277533428255
9,0.003912581063710058,0.003912581063710058
10,0.10047104517014908,0.10047104517014908
11,0.0015596505429264515,0.0015596505429264515
12,0.005808435459698099,0.005808435459698099
13,0.10834028838423967,0.10834028838423967
14,2.1427049835712397,2.1427049835712397
15,0.7049452381064686,0.7049452381064686
16,0.1938138500736477,0.1938138500736477
17,1.1585939601459176,1.1585939601459176
18,0.5229932921314104,0.5229932921314104
19,0.5113354189176269,0.5113354189176269
20,0.0420558064112786,0.0420558064112786
21,0.5064164631863437,0.5064164631863437
22,0.1421815350574663,0.1421815350574663
23,0.24571428048934205,0.24571428048934205
24,0.08649987828669471,0.08649987828669471
25,0.4414609180780805,0.4414609180780805
26,0.2459397963869558,0.2459397963869558
27,0.07395610008700088,0.07395610008700088
28,0.5580733735749743,0.5580733735749743
29,0.49327152671056584,0.49327152671056584
