,exponential_1,exponential_2
0,0.6092291545649354,0.6092291545649354
1,0.6368333504507258,0.6368333504507258
2,0.02406760426441473,0.02406760426441473
3,0.5343517895762196,0.5343517895762196
4,0.3172782873807963,0.3172782873807963
5,0.15428317913072076,0.15428317913072076
6,0.1574180275144646,0.1574180275144646
7,0.08243280099603495,0.08243280099603495
8,0.05604755703715637,0.05604755703715637
9,0.34695236337928476,0.34695236337928476
10,0.7331476121094662,0.7331476121094662
11,1.6828929701573245,1.6828929701573245
12,0.28638429848383995,0.28638429848383995
13,0.538165907379561,0.538165907379561
14,0.09423306321409378,0.09423306321409378
15,0.9498070054639887,0.9498070054639887
16,0.07059941336751355,0.07059941336751355
17,0.7975242811084243,0.7975242811084243
18,0.4903732983386738,0.4903732983386738
19,0.28504834532879253,0.28504834532879253
20,1.2210697917819127,1.2210697917819127
21,0.4697256910628894,0.4697256910628894
22,0.5925037577917216,0.5925037577917216
23,0.14965197068430375,0.14965197068430375
24,0.5043519212989044,0.5043519212989044
25,0.09868615914163484,0.09868615914163484
26,0.0998873365404887,0.0998873365404887
27,0.09208620577863219,0.09208620577863219
28,0.6659192704399827,0.6659192704399827
29,0.7952613647948337,0.7952613647948337
