,power_1,power_2
0,0.9293107075474542,0.9293107075474542
1,0.9339949203950457,0.9339949203950457
2,0.7349449358826282,0.7349449358826282
3,0.9364096272616592,0.9364096272616592
4,0.9274061882153302,0.9274061882153302
5,0.5086206429683197,0.5086206429683197
6,0.9412374640116153,0.9412374640116153
7,0.993150718977891,0.993150718977891
8,0.9844786049898799,0.9844786049898799
9,0.8624967758014571,0.8624967758014571
10,0.8945286079328494,0.8945286079328494
11,0.7426787792879797,0.7426787792879797
12,0.9005321596814808,0.9005321596814808
13,0.8033233108443639,0.8033233108443639
14,0.9684797278450153,0.9684797278450153
15,0.9383162984935824,0.9383162984935824
16,0.9029360982482464,0.9029360982482464
17,0.8554735256245486,0.8554735256245486
18,0.6942627249548271,0.6942627249548271
19,0.968484020277459,0.968484020277459
20,0.8222063285377388,0.8222063285377388
21,0.7001663821712845,0.7001663821712845
22,0.8159300634854104,0.8159300634854104
23,0.7546447630783292,0.7546447630783292
24,0.861381852390789,0.861381852390789
25,0.9480125378527082,0.9480125378527082
26,0.6099621940946731,0.6099621940946731
27,0.9362939677992234,0.9362939677992234
28,0.9701342931157291,0.9701342931157291
29,0.8311394069497975,0.8311394069497975
