,gamma_1,gamma_2
0,3.1838637009326898,3.1838637009326898
1,3.7385668056800214,3.7385668056800214
2,2.772072680346922,2.772072680346922
3,2.707933204005799,2.707933204005799
4,2.9123425575860846,2.9123425575860846
5,4.568063326173845,4.568063326173845
6,0.29516307660108704,0.29516307660108704
7,0.4004339471704707,0.4004339471704707
8,1.2603455422562089,1.2603455422562089
9,3.0379165457842188,3.0379165457842188
10,3.1033619334599045,3.1033619334599045
11,2.318504054402302,2.318504054402302
12,5.331395924743985,5.331395924743985
13,1.6315503758665475,1.6315503758665475
14,5.686239912480322,5.686239912480322
15,0.731164267220942,0.731164267220942
16,4.386925255681077,4.386925255681077
17,0.3144670100354665,0.3144670100354665
18,2.403192082010037,2.403192082010037
19,1.35358719252205,1.35358719252205
20,0.6569070322948847,0.6569070322948847
21,2.124498614386403,2.124498614386403
22,8.02070908586341,8.02070908586341
23,1.2523120720375351,1.2523120720375351
24,4.887949077641843,4.887949077641843
25,2.94181869773157,2.94181869773157
26,2.73860612480814,2.73860612480814
27,3.566036958895187,3.566036958895187
28,1.78386872958459,1.78386872958459
29,4.034814201156105,4.034814201156105
