,exponential_1,exponential_2
0,1.0087748227153295,1.0087748227153295
1,0.6791600600168715,0.6791600600168715
2,0.4547829393106686,0.4547829393106686
3,0.9815862539804999,0.9815862539804999
4,0.19671068264049577,0.19671068264049577
5,0.0233341236691252,0.0233341236691252
6,0.12209503890666945,0.12209503890666945
7,0.12237124481585572,0.12237124481585572
8,0.7907839972821876,0.7907839972821876
9,0.14871661727775282,0.14871661727775282
10,1.7367154724255072,1.7367154724255072
11,1.513986204475318,1.513986204475318
12,0.47924392362059054,0.47924392362059054
13,0.028573778822666422,0.028573778822666422
14,0.3677856665861009,0.3677856665861009
15,0.006231470036972768,0.006231470036972768
16,0.04751124899596587,0.04751124899596587
17,0.9571240704456936,0.9571240704456936
18,0.16325888010849454,0.16325888010849454
19,2.1807601693300174,2.1807601693300174
20,0.2524897943114643,0.2524897943114643
21,0.15796271166890932,0.15796271166890932
22,2.1173158044442144,2.1173158044442144
23,0.10182153502701377,0.10182153502701377
24,0.662645311159972,0.662645311159972
25,1.836423980063791,1.836423980063791
26,0.09126855892135732,0.09126855892135732
27,0.17205110818452632,0.17205110818452632
28,0.35542819366335177,0.35542819366335177
29,0.04958527961987053,0.04958527961987053
