,gamma_1,gamma_2
0,4.899436085221327,4.899436085221327
1,8.643414967511307,8.643414967511307
2,2.4162544325188247,2.4162544325188247
3,1.789099496660408,1.789099496660408
4,0.3518694667582695,0.3518694667582695
5,9.494896968551531,9.494896968551531
6,3.609912114018161,3.609912114018161
7,2.316437463629769,2.316437463629769
8,2.521637444132533,2.521637444132533
9,5.883360476228372,5.883360476228372
10,7.4075526162449075,7.4075526162449075
11,2.8351724206813484,2.8351724206813484
12,6.421242598529436,6.421242598529436
13,6.444792128598267,6.444792128598267
14,4.768286134744948,4.768286134744948
15,1.8707429285091226,1.8707429285091226
16,2.5537599531691964,2.5537599531691964
17,4.228639115293501,4.228639115293501
18,1.0911980448444958,1.0911980448444958
19,1.9531597304138557,1.9531597304138557
20,5.017244983034383,5.017244983034383
21,3.8454058980735337,3.8454058980735337
22,3.080893872893014,3.080893872893014
23,6.930394265860173,6.930394265860173
24,2.278635674967816,2.278635674967816
25,3.4620494490598075,3.4620494490598075
26,3.4067337588058386,3.4067337588058386
27,2.4742500525339715,2.4742500525339715
28,2.948350769370158,2.948350769370158
29,1.831068765126015,1.831068765126015
