,chisquare_1,chisquare_2
0,5.176506890627587,5.176506890627587
1,3.480962231138045,3.480962231138045
2,0.10822381353454652,0.10822381353454652
3,1.3371940757765095,1.3371940757765095
4,0.053875615946473256,0.053875615946473256
5,0.35652205536826226,0.35652205536826226
6,0.3130495719798573,0.3130495719798573
7,4.553321110692847,4.553321110692847
8,1.3439078211385376,1.3439078211385376
9,0.22992863156766016,0.22992863156766016
10,5.6105793482857935,5.6105793482857935
11,0.5492427164006061,0.5492427164006061
12,1.7228809266087286,1.7228809266087286
13,3.8560531460519667,3.8560531460519667
14,3.7204521675505005,3.7204521675505005
15,2.1587786707775702,2.1587786707775702
16,4.174955788283336,4.174955788283336
17,3.9574955809003227,3.9574955809003227
18,2.4327887045626384,2.4327887045626384
19,5.324569916924605,5.324569916924605
20,7.518202666866948,7.518202666866948
21,0.8091744946354316,0.8091744946354316
22,0.1434649568358092,0.1434649568358092
23,3.8544226138644855,3.8544226138644855
24,1.2395266834885803,1.2395266834885803
25,0.21251456412374164,0.21251456412374164
26,1.9760454205865683,1.9760454205865683
27,1.0704012178054738,1.0704012178054738
28,0.7181327997150033,0.7181327997150033
29,2.1386326966580214,2.1386326966580214
