,exponential_1,exponential_2
0,0.39154921215548105,0.39154921215548105
1,1.4805611835907035,1.4805611835907035
2,0.4225665906855503,0.4225665906855503
3,0.3459684249588005,0.3459684249588005
4,0.9154149588708977,0.9154149588708977
5,1.228348313571488,1.228348313571488
6,0.3240583640106054,0.3240583640106054
7,0.50913810130983,0.50913810130983
8,2.2203780492894563,2.2203780492894563
9,0.05595241268695238,0.05595241268695238
10,0.25061887168769315,0.25061887168769315
11,1.2307238598229415,1.2307238598229415
12,1.1052758023972893,1.1052758023972893
13,0.3732598755111813,0.3732598755111813
14,0.5809695477630467,0.5809695477630467
15,0.05795914298735928,0.05795914298735928
16,0.39872187361203026,0.39872187361203026
17,0.10555049545755135,0.10555049545755135
18,0.9283464722901581,0.9283464722901581
19,0.18891254043576935,0.18891254043576935
20,0.25355784827865524,0.25355784827865524
21,0.23758726202011995,0.23758726202011995
22,0.24124405321407505,0.24124405321407505
23,0.406957100536849,0.406957100536849
24,0.39371490885597965,0.39371490885597965
25,0.17329490510164966,0.17329490510164966
26,1.3290594271853202,1.3290594271853202
27,0.7330858477103563,0.7330858477103563
28,0.9110433650935624,0.9110433650935624
29,0.2881869612341297,0.2881869612341297
