,normal_1,normal_2
0,0.015694152232254375,0.015694152232254375
1,0.03572068038896807,0.03572068038896807
2,-0.13485534615936665,-0.13485534615936665
3,0.046590300963019554,0.046590300963019554
4,-0.02519666050155105,-0.02519666050155105
5,-0.052014861971384746,-0.052014861971384746
6,-0.11680216194686513,-0.11680216194686513
7,-0.08717115452643198,-0.08717115452643198
8,0.0036807325081133855,0.0036807325081133855
9,0.04036069327893578,0.04036069327893578
10,0.0027431103300912434,0.0027431103300912434
11,0.025730535471361334,0.025730535471361334
12,-0.08271080697102762,-0.08271080697102762
13,-0.0857859581216238,-0.0857859581216238
14,-0.09699695612201215,-0.09699695612201215
15,-0.07496259833018527,-0.07496259833018527
16,-0.01643816974872435,-0.01643816974872435
17,-0.03248088756185685,-0.03248088756185685
18,-0.04478433655146946,-0.04478433655146946
19,0.08755244935236427,0.08755244935236427
20,0.03933242317321771,0.03933242317321771
21,0.11651738905023022,0.11651738905023022
22,0.05198250088041548,0.05198250088041548
23,0.08837561103980579,0.08837561103980579
24,0.07853566550711988,0.07853566550711988
25,-0.03704277255378573,-0.03704277255378573
26,-0.06452163950841265,-0.06452163950841265
27,0.053708376395379835,0.053708376395379835
28,0.053511396210520305,0.053511396210520305
29,0.11605149170269145,0.11605149170269145
