,gamma_1,gamma_2
0,1.6339885680204935,1.6339885680204935
1,8.391797355946025,8.391797355946025
2,1.939859901380061,1.939859901380061
3,3.983950545506622,3.983950545506622
4,2.3576007315190934,2.3576007315190934
5,13.961750884563829,13.961750884563829
6,1.4257795965268334,1.4257795965268334
7,0.2944212004759505,0.2944212004759505
8,3.342566005656098,3.342566005656098
9,0.5381117906135949,0.5381117906135949
10,0.5974243922568111,0.5974243922568111
11,2.33785531708865,2.33785531708865
12,2.6339128519850914,2.6339128519850914
13,6.617210070438327,6.617210070438327
14,7.742593832611934,7.742593832611934
15,2.661463588501894,2.661463588501894
16,3.248255180895632,3.248255180895632
17,0.6697161003622938,0.6697161003622938
18,4.0629729549346205,4.0629729549346205
19,3.9786372748103145,3.9786372748103145
20,5.416884856488978,5.416884856488978
21,3.485856645049059,3.485856645049059
22,0.21334772082049236,0.21334772082049236
23,4.5676287951275585,4.5676287951275585
24,5.648353849972127,5.648353849972127
25,3.0695418730002566,3.0695418730002566
26,8.780273918805845,8.780273918805845
27,4.148322359598914,4.148322359598914
28,0.532427189170454,0.532427189170454
29,1.4569433595390389,1.4569433595390389
