,gamma_1,gamma_2
0,1.6349715585361055,1.6349715585361055
1,1.225366960700983,1.225366960700983
2,5.862897877701673,5.862897877701673
3,3.100160587605627,3.100160587605627
4,5.893760595691194,5.893760595691194
5,4.96259482581073,4.96259482581073
6,3.1227332343258496,3.1227332343258496
7,7.435736655142814,7.435736655142814
8,4.623918521725731,4.623918521725731
9,3.8003858905120143,3.8003858905120143
10,1.5917137196884938,1.5917137196884938
11,1.5457690124684993,1.5457690124684993
12,3.369338885406598,3.369338885406598
13,3.664113054153265,3.664113054153265
14,8.701587160609586,8.701587160609586
15,1.6164478859142515,1.6164478859142515
16,8.59462021615602,8.59462021615602
17,3.4631094656002936,3.4631094656002936
18,2.229988870371908,2.229988870371908
19,5.069427640233355,5.069427640233355
20,4.348615286936443,4.348615286936443
21,8.85279794082792,8.85279794082792
22,5.738446435492937,5.738446435492937
23,1.81062409545927,1.81062409545927
24,1.5471860999128408,1.5471860999128408
25,4.1130658832565015,4.1130658832565015
26,2.307970322543934,2.307970322543934
27,10.586881932368936,10.586881932368936
28,1.9833226229432577,1.9833226229432577
29,3.2577395221453256,3.2577395221453256
