,power_1,power_2
0,0.928235475359146,0.928235475359146
1,0.8262144230717725,0.8262144230717725
2,0.9563459853604024,0.9563459853604024
3,0.99948366825493,0.99948366825493
4,0.8857012495066213,0.8857012495066213
5,0.7771311928739691,0.7771311928739691
6,0.8256423389340339,0.8256423389340339
7,0.8847546459770639,0.8847546459770639
8,0.9260114187273412,0.9260114187273412
9,0.7449664810421113,0.7449664810421113
10,0.8507182744994748,0.8507182744994748
11,0.9376614383728087,0.9376614383728087
12,0.488606310344154,0.488606310344154
13,0.8286257170578528,0.8286257170578528
14,0.7114293975272368,0.7114293975272368
15,0.9445290234540528,0.9445290234540528
16,0.7816687307638214,0.7816687307638214
17,0.9671904259742039,0.9671904259742039
18,0.8037146870257753,0.8037146870257753
19,0.9432974130339162,0.9432974130339162
20,0.935968273445984,0.935968273445984
21,0.7939038840219248,0.7939038840219248
22,0.7480290161146838,0.7480290161146838
23,0.9596191030594027,0.9596191030594027
24,0.7785775993184967,0.7785775993184967
25,0.946675636218156,0.946675636218156
26,0.4769270148006221,0.4769270148006221
27,0.7495299556704305,0.7495299556704305
28,0.6735987618145167,0.6735987618145167
29,0.964680398743116,0.964680398743116
