,uniform_1,uniform_2
0,748.2262291327798,748.2262291327798
1,700.0922796768176,700.0922796768176
2,680.0088622147312,680.0088622147312
3,172.76332283342714,172.76332283342714
4,650.9372895329856,650.9372895329856
5,454.31222486275743,454.31222486275743
6,368.7420301647711,368.7420301647711
7,497.97617141519544,497.97617141519544
8,287.3106610939378,287.3106610939378
9,539.1046535335208,539.1046535335208
10,1.4075315861174653,1.4075315861174653
11,35.367796570825895,35.367796570825895
12,766.6421653309498,766.6421653309498
13,972.086545480981,972.086545480981
14,476.7393472645719,476.7393472645719
15,713.0657677886514,713.0657677886514
16,930.3884349322008,930.3884349322008
17,617.2208488304123,617.2208488304123
18,113.78794447774648,113.78794447774648
19,501.9111891618349,501.9111891618349
20,747.9843639632272,747.9843639632272
21,135.07024320280647,135.07024320280647
22,716.6051137258848,716.6051137258848
23,87.21446538289021,87.21446538289021
24,67.17473415325418,67.17473415325418
25,206.32227045020934,206.32227045020934
26,534.5111502349051,534.5111502349051
27,525.3057532008108,525.3057532008108
28,994.1023485649105,994.1023485649105
29,666.6735673262475,666.6735673262475
