,gamma_1,gamma_2
0,3.187498448732722,3.187498448732722
1,3.773811236174487,3.773811236174487
2,3.223964451553944,3.223964451553944
3,1.260676474275807,1.260676474275807
4,13.507477843126722,13.507477843126722
5,5.417384270231648,5.417384270231648
6,6.0405452040461975,6.0405452040461975
7,3.9570710279389587,3.9570710279389587
8,8.634129289113568,8.634129289113568
9,14.431925178795673,14.431925178795673
10,3.8814674203378914,3.8814674203378914
11,6.0652597005236295,6.0652597005236295
12,3.1020529609632432,3.1020529609632432
13,3.9602143918538277,3.9602143918538277
14,1.9106560322349229,1.9106560322349229
15,7.383564785736156,7.383564785736156
16,2.916362616447142,2.916362616447142
17,2.431395851482537,2.431395851482537
18,7.698396689883777,7.698396689883777
19,7.361438611207687,7.361438611207687
20,3.5995344595436896,3.5995344595436896
21,6.202490532629344,6.202490532629344
22,5.190959500312403,5.190959500312403
23,2.642829721739681,2.642829721739681
24,7.438608069219967,7.438608069219967
25,9.096262757120854,9.096262757120854
26,4.60803991458422,4.60803991458422
27,2.1422597987544787,2.1422597987544787
28,2.5482962166290575,2.5482962166290575
29,2.2731680850532983,2.2731680850532983
