,exponential_1,exponential_2
0,0.15090022702769287,0.15090022702769287
1,0.015568781266711957,0.015568781266711957
2,0.1466173936836971,0.1466173936836971
3,0.2262953972696081,0.2262953972696081
4,0.18358729446404173,0.18358729446404173
5,0.1242149832247276,0.1242149832247276
6,1.5461741105654374,1.5461741105654374
7,0.15259480789678917,0.15259480789678917
8,0.1766034255484586,0.1766034255484586
9,1.3056250769721511,1.3056250769721511
10,0.38492585731487233,0.38492585731487233
11,0.6407800273346993,0.6407800273346993
12,1.115507354116084,1.115507354116084
13,0.04133177305775591,0.04133177305775591
14,1.3155307950689985,1.3155307950689985
15,0.5189586050036309,0.5189586050036309
16,0.3451342828114251,0.3451342828114251
17,0.03411901728701266,0.03411901728701266
18,0.09503422796469588,0.09503422796469588
19,0.9310665423734072,0.9310665423734072
20,0.12486668761973929,0.12486668761973929
21,0.5486069528829803,0.5486069528829803
22,0.27722022397995205,0.27722022397995205
23,0.03509992313989896,0.03509992313989896
24,3.9463558717504763,3.9463558717504763
25,0.04089978561288565,0.04089978561288565
26,0.31402529558236264,0.31402529558236264
27,0.2782761515264647,0.2782761515264647
28,0.4059654165426828,0.4059654165426828
29,0.03921881222498158,0.03921881222498158
