,normal_1,normal_2
0,-0.049131825815690554,-0.049131825815690554
1,0.02842050765643915,0.02842050765643915
2,0.018494468172105257,0.018494468172105257
3,-0.04839633169821844,-0.04839633169821844
4,-0.03238365263016278,-0.03238365263016278
5,0.052603583133524645,0.052603583133524645
6,-0.13203643015605124,-0.13203643015605124
7,-0.08461024163339298,-0.08461024163339298
8,-0.021384191542519786,-0.021384191542519786
9,0.061286825609483876,0.061286825609483876
10,0.12130603372043938,0.12130603372043938
11,0.06117309272202307,0.06117309272202307
12,-0.08747549070728855,-0.08747549070728855
13,-0.08883002094941062,-0.08883002094941062
14,-0.04134873406251067,-0.04134873406251067
15,0.056877901889437345,0.056877901889437345
16,0.021544649128809726,0.021544649128809726
17,0.04553799655835847,0.04553799655835847
18,-0.051500086844767624,-0.051500086844767624
19,-0.06306749609279294,-0.06306749609279294
20,-0.07528623956126852,-0.07528623956126852
21,0.022293357217691104,0.022293357217691104
22,-0.062299335124729516,-0.062299335124729516
23,-0.09472361218078602,-0.09472361218078602
24,0.04201775672617811,0.04201775672617811
25,0.1968512340191667,0.1968512340191667
26,-0.0958114309173581,-0.0958114309173581
27,0.16634304786248924,0.16634304786248924
28,0.09270015455758798,0.09270015455758798
29,-0.0872727194642532,-0.0872727194642532
