,exponential_1,exponential_2
0,0.03267190240170611,0.03267190240170611
1,0.02644867021417729,0.02644867021417729
2,0.10051765737391677,0.10051765737391677
3,0.4199407428775346,0.4199407428775346
4,0.1946915913921126,0.1946915913921126
5,0.5595817597576748,0.5595817597576748
6,0.5078752128211562,0.5078752128211562
7,0.08630962015825443,0.08630962015825443
8,0.020344739099643912,0.020344739099643912
9,0.8024621444356874,0.8024621444356874
10,0.7863686436037564,0.7863686436037564
11,0.39746384215007874,0.39746384215007874
12,2.202253889205485,2.202253889205485
13,0.23795645986582714,0.23795645986582714
14,0.1200878138790501,0.1200878138790501
15,0.1293764742966812,0.1293764742966812
16,2.592233086000072,2.592233086000072
17,0.7476213906534768,0.7476213906534768
18,0.19041434401886914,0.19041434401886914
19,0.5137619661568591,0.5137619661568591
20,0.18104850032936917,0.18104850032936917
21,0.08493376132345148,0.08493376132345148
22,0.395804196518267,0.395804196518267
23,0.2258856143331459,0.2258856143331459
24,0.6179409594715016,0.6179409594715016
25,0.5858486958165167,0.5858486958165167
26,0.9479596440737187,0.9479596440737187
27,0.9119009116616265,0.9119009116616265
28,0.5548347438856595,0.5548347438856595
29,0.5467678011433933,0.5467678011433933
