,uniform_1,uniform_2
0,80.57082932592186,80.57082932592186
1,305.4155354747075,305.4155354747075
2,80.89073367006044,80.89073367006044
3,338.3693955673645,338.3693955673645
4,326.60505804611626,326.60505804611626
5,16.24782324847829,16.24782324847829
6,294.3025287423227,294.3025287423227
7,830.0741971941102,830.0741971941102
8,327.06807580322396,327.06807580322396
9,526.4151425716448,526.4151425716448
10,148.54769418025137,148.54769418025137
11,45.157753533690865,45.157753533690865
12,878.0446138778923,878.0446138778923
13,137.52787304841394,137.52787304841394
14,891.4191435531798,891.4191435531798
15,84.58183049549062,84.58183049549062
16,599.3429118140833,599.3429118140833
17,882.2653523674238,882.2653523674238
18,469.22350060853654,469.22350060853654
19,426.4436738413209,426.4436738413209
20,865.6127834171044,865.6127834171044
21,115.16725915186646,115.16725915186646
22,942.9047623655355,942.9047623655355
23,195.42089852012782,195.42089852012782
24,914.3240284602915,914.3240284602915
25,86.89597883325169,86.89597883325169
26,991.1164552224346,991.1164552224346
27,372.8547499777646,372.8547499777646
28,974.849551875636,974.849551875636
29,855.4344895026225,855.4344895026225
