,exponential_1,exponential_2
0,0.48922830481578683,0.48922830481578683
1,0.10625764212343497,0.10625764212343497
2,0.6241870342096723,0.6241870342096723
3,0.09496215512464144,0.09496215512464144
4,0.00989186020706411,0.00989186020706411
5,0.47838038714715597,0.47838038714715597
6,0.26494585566122203,0.26494585566122203
7,0.19718411919357787,0.19718411919357787
8,0.13174941208262886,0.13174941208262886
9,0.18749501641299635,0.18749501641299635
10,0.2315104503935251,0.2315104503935251
11,0.14512226610275406,0.14512226610275406
12,0.13386720165179283,0.13386720165179283
13,0.10985294899418598,0.10985294899418598
14,0.19386209623852896,0.19386209623852896
15,0.3928550774155891,0.3928550774155891
16,0.5309937982746987,0.5309937982746987
17,2.574332892685236e-05,2.574332892685236e-05
18,0.3564037499713371,0.3564037499713371
19,0.573635552150294,0.573635552150294
20,0.47257531075183673,0.47257531075183673
21,0.8166872523845011,0.8166872523845011
22,0.2187894338393665,0.2187894338393665
23,0.7205578901876399,0.7205578901876399
24,0.25916693794925105,0.25916693794925105
25,0.11583910589865672,0.11583910589865672
26,0.6246042503023426,0.6246042503023426
27,0.5542300762114887,0.5542300762114887
28,0.12811292338503386,0.12811292338503386
29,0.12776929796653227,0.12776929796653227
