,chisquare_1,chisquare_2
0,8.640373100978167,8.640373100978167
1,0.25818261546138505,0.25818261546138505
2,1.177351501467515,1.177351501467515
3,7.387113479840961,7.387113479840961
4,0.7741356010635541,0.7741356010635541
5,0.3678108021974767,0.3678108021974767
6,2.088074589559102,2.088074589559102
7,0.07936480600723698,0.07936480600723698
8,0.44252410428348754,0.44252410428348754
9,1.060062403297949,1.060062403297949
10,4.558623558881131,4.558623558881131
11,1.0118576936394061,1.0118576936394061
12,1.1182973692727882,1.1182973692727882
13,0.33695090934317884,0.33695090934317884
14,2.6339863045529355,2.6339863045529355
15,1.806259024860312,1.806259024860312
16,0.9684840067685836,0.9684840067685836
17,1.9522739672600846,1.9522739672600846
18,0.3427792751439133,0.3427792751439133
19,3.2993377834751474,3.2993377834751474
20,0.29672130797042723,0.29672130797042723
21,4.75205613444675,4.75205613444675
22,0.37132105900724727,0.37132105900724727
23,4.827031251785036,4.827031251785036
24,1.1070445613597255,1.1070445613597255
25,0.9330322791921717,0.9330322791921717
26,0.7285742317914338,0.7285742317914338
27,2.2640142701560086,2.2640142701560086
28,0.4827867957658337,0.4827867957658337
29,2.517684145948035,2.517684145948035
