,gamma_1,gamma_2
0,2.1430415920716643,2.1430415920716643
1,1.029674025023187,1.029674025023187
2,8.864609014710693,8.864609014710693
3,3.0843941951342995,3.0843941951342995
4,5.809986092395233,5.809986092395233
5,2.3173050735772547,2.3173050735772547
6,1.4575632901772657,1.4575632901772657
7,3.8328879283168478,3.8328879283168478
8,7.581009952536161,7.581009952536161
9,3.4859708323266476,3.4859708323266476
10,6.386376288543863,6.386376288543863
11,1.1243862996275524,1.1243862996275524
12,1.29702522856623,1.29702522856623
13,2.459805584292764,2.459805584292764
14,0.9533930061555165,0.9533930061555165
15,1.5896352760817531,1.5896352760817531
16,3.9328206265100203,3.9328206265100203
17,4.389734804573128,4.389734804573128
18,2.674986030887639,2.674986030887639
19,6.75729490981023,6.75729490981023
20,0.837473830983006,0.837473830983006
21,1.4310721862236961,1.4310721862236961
22,3.5696355941268787,3.5696355941268787
23,3.1116426647933526,3.1116426647933526
24,8.817168416240735,8.817168416240735
25,4.816839648366891,4.816839648366891
26,12.63668419191405,12.63668419191405
27,5.6032471071974745,5.6032471071974745
28,1.1636299458716208,1.1636299458716208
29,1.9234233544052382,1.9234233544052382
