,uniform_1,uniform_2
0,912.7994730338039,912.7994730338039
1,804.0095861373882,804.0095861373882
2,650.1957899782024,650.1957899782024
3,431.51354760970196,431.51354760970196
4,13.26902791744891,13.26902791744891
5,101.63712719092783,101.63712719092783
6,421.5199965888132,421.5199965888132
7,117.9582779593027,117.9582779593027
8,430.23093230001615,430.23093230001615
9,990.0715853416455,990.0715853416455
10,64.68514646508049,64.68514646508049
11,644.0159695508422,644.0159695508422
12,439.3193375158241,439.3193375158241
13,409.73390584368923,409.73390584368923
14,179.20693072089915,179.20693072089915
15,303.6723513160837,303.6723513160837
16,298.8034589233917,298.8034589233917
17,657.6777776192457,657.6777776192457
18,344.28867036344235,344.28867036344235
19,572.7198010137776,572.7198010137776
20,111.65681426621839,111.65681426621839
21,276.5412412292714,276.5412412292714
22,461.3446933863152,461.3446933863152
23,287.09942311721915,287.09942311721915
24,597.670665456886,597.670665456886
25,865.9722213013677,865.9722213013677
26,659.4543786089748,659.4543786089748
27,623.9538616912469,623.9538616912469
28,107.56776708061975,107.56776708061975
29,337.2333250299793,337.2333250299793
