,chisquare_1,chisquare_2
0,1.8143430996609489,1.8143430996609489
1,1.2468401560600375,1.2468401560600375
2,1.655359465006538,1.655359465006538
3,0.966128610296772,0.966128610296772
4,2.484346043496152,2.484346043496152
5,3.4754303092412404,3.4754303092412404
6,1.182040917410191,1.182040917410191
7,1.7612953509599643,1.7612953509599643
8,0.6991145795109927,0.6991145795109927
9,0.17397314094202096,0.17397314094202096
10,0.21568052274521127,0.21568052274521127
11,0.12640406649743796,0.12640406649743796
12,6.164801475605231,6.164801475605231
13,0.40265729458229366,0.40265729458229366
14,0.042924278868258475,0.042924278868258475
15,0.7695935442896273,0.7695935442896273
16,1.5443675986915923,1.5443675986915923
17,0.5579460605665088,0.5579460605665088
18,1.0470567344330888,1.0470567344330888
19,0.391151176600189,0.391151176600189
20,1.7643845731395997,1.7643845731395997
21,1.5480483723879641,1.5480483723879641
22,3.2318762610055103,3.2318762610055103
23,1.729912375798478,1.729912375798478
24,0.21127817623979644,0.21127817623979644
25,2.06832754774845,2.06832754774845
26,0.9712776830473678,0.9712776830473678
27,1.6043982241108832,1.6043982241108832
28,0.1714366902219156,0.1714366902219156
29,2.41284422419345,2.41284422419345
