,power_1,power_2
0,0.665191422121398,0.665191422121398
1,0.8699187480102064,0.8699187480102064
2,0.835848267420729,0.835848267420729
3,0.6700448567971632,0.6700448567971632
4,0.9033029358551542,0.9033029358551542
5,0.8804648809523946,0.8804648809523946
6,0.9365376160588699,0.9365376160588699
7,0.8774506969387447,0.8774506969387447
8,0.8620337493196897,0.8620337493196897
9,0.9027247050125864,0.9027247050125864
10,0.8505890323392908,0.8505890323392908
11,0.6444161369164908,0.6444161369164908
12,0.7892179795319343,0.7892179795319343
13,0.9071019608151623,0.9071019608151623
14,0.7946129921306954,0.7946129921306954
15,0.8536815253859502,0.8536815253859502
16,0.696117527864455,0.696117527864455
17,0.8906906678357474,0.8906906678357474
18,0.6752333319102052,0.6752333319102052
19,0.8121103027301325,0.8121103027301325
20,0.906825550223484,0.906825550223484
21,0.4263372073909039,0.4263372073909039
22,0.943925590960905,0.943925590960905
23,0.9764695024951365,0.9764695024951365
24,0.835480140737865,0.835480140737865
25,0.8795742146493981,0.8795742146493981
26,0.9383705871813013,0.9383705871813013
27,0.7170179868478248,0.7170179868478248
28,0.742737225523499,0.742737225523499
29,0.9590653161908299,0.9590653161908299
