,gamma_1,gamma_2
0,1.3170173401441518,1.3170173401441518
1,4.000878226379241,4.000878226379241
2,0.4420349190030342,0.4420349190030342
3,9.087045601967306,9.087045601967306
4,4.635649643110983,4.635649643110983
5,2.429099767791085,2.429099767791085
6,4.954028524741773,4.954028524741773
7,4.9313236242117915,4.9313236242117915
8,6.931091826248045,6.931091826248045
9,0.44875346944935124,0.44875346944935124
10,4.697512126114415,4.697512126114415
11,4.811899961214922,4.811899961214922
12,2.3834311210136288,2.3834311210136288
13,3.675937757416686,3.675937757416686
14,0.6409767545664192,0.6409767545664192
15,0.5962484449549897,0.5962484449549897
16,2.4478303662922354,2.4478303662922354
17,2.380637894318418,2.380637894318418
18,2.534128050660909,2.534128050660909
19,1.6775846716091658,1.6775846716091658
20,3.413880994616183,3.413880994616183
21,6.634908566282655,6.634908566282655
22,1.7237459244810236,1.7237459244810236
23,2.76298224474443,2.76298224474443
24,5.4813853505243255,5.4813853505243255
25,5.741196388464268,5.741196388464268
26,6.71190813886557,6.71190813886557
27,0.9173989911079408,0.9173989911079408
28,8.82225483649238,8.82225483649238
29,2.126484747602696,2.126484747602696
