,gamma_1,gamma_2
0,5.616531722072526,5.616531722072526
1,0.8188766411185334,0.8188766411185334
2,4.641466693614344,4.641466693614344
3,2.3075958267610313,2.3075958267610313
4,2.332438433570955,2.332438433570955
5,3.0839974863499724,3.0839974863499724
6,5.872869345116206,5.872869345116206
7,8.184752986834136,8.184752986834136
8,5.279844387781121,5.279844387781121
9,4.053655667583428,4.053655667583428
10,11.30420938197363,11.30420938197363
11,6.346039058260068,6.346039058260068
12,4.158829939274891,4.158829939274891
13,2.2811270968613373,2.2811270968613373
14,3.3223367364524288,3.3223367364524288
15,4.432040050021738,4.432040050021738
16,2.2604269386986093,2.2604269386986093
17,9.252916448054252,9.252916448054252
18,0.9061817714527426,0.9061817714527426
19,2.3911641977633424,2.3911641977633424
20,1.8416756438572655,1.8416756438572655
21,0.8830856261644947,0.8830856261644947
22,5.7940701186795796,5.7940701186795796
23,1.0022142134616328,1.0022142134616328
24,0.5469979909168462,0.5469979909168462
25,3.694038411112742,3.694038411112742
26,4.3106413420488074,4.3106413420488074
27,3.105840407009911,3.105840407009911
28,4.388054998318091,4.388054998318091
29,9.599268572426977,9.599268572426977
