,gamma_1,gamma_2
0,2.7042042242881283,2.7042042242881283
1,7.703700910682384,7.703700910682384
2,6.287490479002277,6.287490479002277
3,4.6344531828435,4.6344531828435
4,2.3918552034530016,2.3918552034530016
5,2.3383476729396553,2.3383476729396553
6,12.156831944914256,12.156831944914256
7,8.037505657038711,8.037505657038711
8,5.463004323501799,5.463004323501799
9,10.205527359988098,10.205527359988098
10,2.1275696990552415,2.1275696990552415
11,4.4689646623676,4.4689646623676
12,4.67734136897958,4.67734136897958
13,1.8338997977496378,1.8338997977496378
14,1.8402763412117822,1.8402763412117822
15,0.6727696112500533,0.6727696112500533
16,4.36020003387441,4.36020003387441
17,0.5714526561973681,0.5714526561973681
18,8.60420446821524,8.60420446821524
19,4.24412286716234,4.24412286716234
20,4.02971512608383,4.02971512608383
21,3.513539605799876,3.513539605799876
22,1.423236928014115,1.423236928014115
23,10.133733779451395,10.133733779451395
24,2.4006928571951764,2.4006928571951764
25,10.882264911058881,10.882264911058881
26,1.1025254879907571,1.1025254879907571
27,1.0159635932609115,1.0159635932609115
28,2.670838039503658,2.670838039503658
29,2.7112422665176834,2.7112422665176834
