,power_1,power_2
0,0.8259371297807092,0.8259371297807092
1,0.7670498319315959,0.7670498319315959
2,0.8748706020852526,0.8748706020852526
3,0.7918781804759634,0.7918781804759634
4,0.5223685909370831,0.5223685909370831
5,0.9517579321842582,0.9517579321842582
6,0.8574662794027023,0.8574662794027023
7,0.5074894874577579,0.5074894874577579
8,0.9991119638401459,0.9991119638401459
9,0.9805495720295638,0.9805495720295638
10,0.9695001017074862,0.9695001017074862
11,0.867588977983255,0.867588977983255
12,0.7183015423657461,0.7183015423657461
13,0.7318167996229409,0.7318167996229409
14,0.9259637609767446,0.9259637609767446
15,0.6445687450771866,0.6445687450771866
16,0.9075258421673655,0.9075258421673655
17,0.8327221739287407,0.8327221739287407
18,0.864924996042813,0.864924996042813
19,0.9307832348750543,0.9307832348750543
20,0.8559821848421639,0.8559821848421639
21,0.9684935026690809,0.9684935026690809
22,0.999738384808892,0.999738384808892
23,0.8551076473637992,0.8551076473637992
24,0.7514189115275741,0.7514189115275741
25,0.8974058058603993,0.8974058058603993
26,0.7985136713737827,0.7985136713737827
27,0.9912520377085343,0.9912520377085343
28,0.9344371654656521,0.9344371654656521
29,0.6105676571312032,0.6105676571312032
