,exponential_1,exponential_2
0,0.373630517664165,0.373630517664165
1,0.11954394203839631,0.11954394203839631
2,0.7728221060355756,0.7728221060355756
3,0.4563230889959693,0.4563230889959693
4,0.10821812326901302,0.10821812326901302
5,0.7499926410016218,0.7499926410016218
6,0.5811025472511268,0.5811025472511268
7,0.5242023271126057,0.5242023271126057
8,0.23816465756600821,0.23816465756600821
9,0.09036666846970833,0.09036666846970833
10,0.18721692544504218,0.18721692544504218
11,0.002178628040028874,0.002178628040028874
12,0.14618723905931977,0.14618723905931977
13,0.4565039957309863,0.4565039957309863
14,0.09823045673640046,0.09823045673640046
15,0.5443142218043486,0.5443142218043486
16,0.12661169682024642,0.12661169682024642
17,1.3866225304993416,1.3866225304993416
18,0.07261199630387644,0.07261199630387644
19,0.416987965136201,0.416987965136201
20,0.28329100545340685,0.28329100545340685
21,0.2582279737943543,0.2582279737943543
22,0.5355903141821055,0.5355903141821055
23,0.07455564627068788,0.07455564627068788
24,1.077621750880089,1.077621750880089
25,0.7840341702737345,0.7840341702737345
26,0.12077663720054854,0.12077663720054854
27,0.6263704903228308,0.6263704903228308
28,0.3806079117276085,0.3806079117276085
29,0.9201320092860059,0.9201320092860059
