,normal_1,normal_2
0,-0.052806833614638754,-0.052806833614638754
1,-0.12020569284410275,-0.12020569284410275
2,-0.11174157295831258,-0.11174157295831258
3,0.18323720291459017,0.18323720291459017
4,0.1756582864275944,0.1756582864275944
5,-0.042332846126200654,-0.042332846126200654
6,0.08064911879777786,0.08064911879777786
7,0.007243596281146582,0.007243596281146582
8,-0.04337849228290949,-0.04337849228290949
9,0.08009690340436415,0.08009690340436415
10,0.01952608456598535,0.01952608456598535
11,-0.0948952510531737,-0.0948952510531737
12,0.08684019414955266,0.08684019414955266
13,-0.08452799337278345,-0.08452799337278345
14,-0.10572713567653919,-0.10572713567653919
15,-0.0891587426671149,-0.0891587426671149
16,-0.014831659980656773,-0.014831659980656773
17,-0.119116802697885,-0.119116802697885
18,0.12231234290796054,0.12231234290796054
19,-0.002122651140227892,-0.002122651140227892
20,-0.04593984043797333,-0.04593984043797333
21,-0.14303704862569314,-0.14303704862569314
22,-0.06714160304649407,-0.06714160304649407
23,0.0822373114935383,0.0822373114935383
24,-0.02059685797620305,-0.02059685797620305
25,-0.052418912200165896,-0.052418912200165896
26,0.023505533204015217,0.023505533204015217
27,-0.2572085132918797,-0.2572085132918797
28,-0.026236497307642517,-0.026236497307642517
29,-0.08299914400004721,-0.08299914400004721
