,chisquare_1,chisquare_2
0,1.2545480095617354,1.2545480095617354
1,1.3294185499417617,1.3294185499417617
2,4.31457321423233,4.31457321423233
3,0.6995928989107807,0.6995928989107807
4,2.326307919274297,2.326307919274297
5,0.7321145867767297,0.7321145867767297
6,4.402672882535147,4.402672882535147
7,0.3655647093840563,0.3655647093840563
8,1.6708123627265996,1.6708123627265996
9,0.022713404296425942,0.022713404296425942
10,1.977491957587806,1.977491957587806
11,1.260021557701644,1.260021557701644
12,0.7196160131876207,0.7196160131876207
13,0.0366584019556613,0.0366584019556613
14,2.392129182211363,2.392129182211363
15,3.5064230996517116,3.5064230996517116
16,0.48449486172481093,0.48449486172481093
17,2.5566728200263933,2.5566728200263933
18,2.299360652304817,2.299360652304817
19,0.9635993829381001,0.9635993829381001
20,2.8916489210479557,2.8916489210479557
21,9.23157831673112,9.23157831673112
22,2.23787296686323,2.23787296686323
23,0.2839346662666938,0.2839346662666938
24,2.6898826955792137,2.6898826955792137
25,0.025834393865516364,0.025834393865516364
26,2.2387255703814564,2.2387255703814564
27,0.5539987933209891,0.5539987933209891
28,1.3987684749940716,1.3987684749940716
29,0.7914588547322923,0.7914588547322923
