,uniform_1,uniform_2
0,928.9916723159623,928.9916723159623
1,583.315400086578,583.315400086578
2,964.280184654898,964.280184654898
3,447.2185613506867,447.2185613506867
4,403.3396090106526,403.3396090106526
5,254.15052672349785,254.15052672349785
6,367.0297198764493,367.0297198764493
7,624.5506579899801,624.5506579899801
8,886.1085495962673,886.1085495962673
9,899.975312568148,899.975312568148
10,999.3913336404333,999.3913336404333
11,839.8934157427731,839.8934157427731
12,827.6609263189438,827.6609263189438
13,906.2652231529139,906.2652231529139
14,283.84378891755154,283.84378891755154
15,884.2982520554522,884.2982520554522
16,943.3059907333305,943.3059907333305
17,165.56389422155033,165.56389422155033
18,423.9341190329129,423.9341190329129
19,170.41934811037552,170.41934811037552
20,127.87910641244156,127.87910641244156
21,269.23705038324175,269.23705038324175
22,487.57868159777155,487.57868159777155
23,503.27863002155004,503.27863002155004
24,225.08550026034698,225.08550026034698
25,979.4616824205801,979.4616824205801
26,880.7107154767793,880.7107154767793
27,15.355876013185163,15.355876013185163
28,2.2500997604248667,2.2500997604248667
29,670.4514584028198,670.4514584028198
