,uniform_1,uniform_2
0,95.57663250624168,95.57663250624168
1,952.2457328061291,952.2457328061291
2,5.485866700833578,5.485866700833578
3,361.2377333577539,361.2377333577539
4,973.3636977301062,973.3636977301062
5,213.45071985912807,213.45071985912807
6,588.1163358778125,588.1163358778125
7,482.0570529608613,482.0570529608613
8,647.0167413835242,647.0167413835242
9,121.1098682969019,121.1098682969019
10,311.5491202377412,311.5491202377412
11,679.6253813545832,679.6253813545832
12,597.5523974158199,597.5523974158199
13,223.52029225979012,223.52029225979012
14,738.6441343563273,738.6441343563273
15,297.6035451504303,297.6035451504303
16,46.43191554474703,46.43191554474703
17,548.3515479649919,548.3515479649919
18,764.0094565732085,764.0094565732085
19,924.0540845216588,924.0540845216588
20,438.4406664091769,438.4406664091769
21,435.6798511317959,435.6798511317959
22,224.50337114230882,224.50337114230882
23,637.344785342507,637.344785342507
24,640.330465399782,640.330465399782
25,5.111643687148773,5.111643687148773
26,903.201457990895,903.201457990895
27,339.70527418851674,339.70527418851674
28,884.2718387869359,884.2718387869359
29,797.7568244251944,797.7568244251944
