,gamma_1,gamma_2
0,3.8882390221774954,3.8882390221774954
1,5.9180571577526795,5.9180571577526795
2,2.15308423855068,2.15308423855068
3,3.287462034896251,3.287462034896251
4,9.890022424073004,9.890022424073004
5,0.6624648225713937,0.6624648225713937
6,2.3395967981780337,2.3395967981780337
7,1.5395103205569214,1.5395103205569214
8,4.987272751739792,4.987272751739792
9,4.269638174481964,4.269638174481964
10,4.152665349103326,4.152665349103326
11,3.0540659641281573,3.0540659641281573
12,1.3666138426565166,1.3666138426565166
13,0.6212172300570152,0.6212172300570152
14,4.919725319362358,4.919725319362358
15,4.308302780921171,4.308302780921171
16,1.4574251825372606,1.4574251825372606
17,7.282552886820159,7.282552886820159
18,0.9502126698911897,0.9502126698911897
19,2.736336433257769,2.736336433257769
20,4.7409104926836605,4.7409104926836605
21,0.9779895678526,0.9779895678526
22,2.1264767097970045,2.1264767097970045
23,4.097114574044576,4.097114574044576
24,2.5061780617106746,2.5061780617106746
25,9.658412599927185,9.658412599927185
26,2.500432851236949,2.500432851236949
27,8.628402707807794,8.628402707807794
28,2.7432401229203314,2.7432401229203314
29,4.402709999623107,4.402709999623107
