,uniform_1,uniform_2
0,796.9656408823896,796.9656408823896
1,391.23686066418713,391.23686066418713
2,669.736037989878,669.736037989878
3,558.5005734260521,558.5005734260521
4,285.99272996023194,285.99272996023194
5,865.2072856303895,865.2072856303895
6,592.7109739145234,592.7109739145234
7,199.12334811374475,199.12334811374475
8,879.5216029615608,879.5216029615608
9,595.1000455205897,595.1000455205897
10,670.1947353464949,670.1947353464949
11,156.64182237186674,156.64182237186674
12,273.84082275405507,273.84082275405507
13,848.8639866972964,848.8639866972964
14,846.7256060790511,846.7256060790511
15,483.3322631268591,483.3322631268591
16,186.38741766939367,186.38741766939367
17,677.5303878438664,677.5303878438664
18,549.5023023297142,549.5023023297142
19,613.2738311950629,613.2738311950629
20,322.56272441425847,322.56272441425847
21,402.39697362104266,402.39697362104266
22,461.0502543987435,461.0502543987435
23,192.70840690155097,192.70840690155097
24,155.73145103149838,155.73145103149838
25,992.5545022830524,992.5545022830524
26,4.893391225837985,4.893391225837985
27,964.2548869249529,964.2548869249529
28,854.0459370953839,854.0459370953839
29,401.45283407748593,401.45283407748593
