,normal_1,normal_2
0,-0.057907594940469126,-0.057907594940469126
1,-0.1559848120251114,-0.1559848120251114
2,-0.011821727700151339,-0.011821727700151339
3,0.11236776654346957,0.11236776654346957
4,-0.08172878153281349,-0.08172878153281349
5,-0.014607727094597784,-0.014607727094597784
6,-0.1923303305030474,-0.1923303305030474
7,0.15277513292674083,0.15277513292674083
8,0.0530163205750237,0.0530163205750237
9,0.1514638347992287,0.1514638347992287
10,-0.02407384225755614,-0.02407384225755614
11,0.02572680089267586,0.02572680089267586
12,0.18854367267284655,0.18854367267284655
13,0.006723206536203372,0.006723206536203372
14,-0.031147150504845462,-0.031147150504845462
15,0.08159984284560771,0.08159984284560771
16,0.025648158836752012,0.025648158836752012
17,0.07497076178765999,0.07497076178765999
18,-0.0451110856684103,-0.0451110856684103
19,0.057428064122942706,0.057428064122942706
20,0.09032249348754487,0.09032249348754487
21,0.030594576746713953,0.030594576746713953
22,0.026727538888926913,0.026727538888926913
23,0.03804181070333447,0.03804181070333447
24,-0.04617022089109954,-0.04617022089109954
25,-0.09998917763642841,-0.09998917763642841
26,0.0908453038450503,0.0908453038450503
27,0.0030665479748978996,0.0030665479748978996
28,-0.03989547074426831,-0.03989547074426831
29,0.014471216087951664,0.014471216087951664
