,gamma_1,gamma_2
0,3.96393840196801,3.96393840196801
1,3.6614487855591435,3.6614487855591435
2,1.3615584275170822,1.3615584275170822
3,5.394620399161719,5.394620399161719
4,3.6106298661525167,3.6106298661525167
5,3.003430219884215,3.003430219884215
6,0.832030033855096,0.832030033855096
7,1.6335775633851681,1.6335775633851681
8,1.1878821056252622,1.1878821056252622
9,0.5561157920212254,0.5561157920212254
10,0.5456377750315635,0.5456377750315635
11,4.992493431364194,4.992493431364194
12,0.09754292787936712,0.09754292787936712
13,1.6043267876872263,1.6043267876872263
14,2.878673812305031,2.878673812305031
15,0.6463769775534544,0.6463769775534544
16,11.904470395695755,11.904470395695755
17,4.557488288387099,4.557488288387099
18,3.1545692630845767,3.1545692630845767
19,7.107896902735113,7.107896902735113
20,3.100760235821787,3.100760235821787
21,1.5305688361426792,1.5305688361426792
22,2.7984551943525666,2.7984551943525666
23,1.1815974407847503,1.1815974407847503
24,4.592229288734425,4.592229288734425
25,4.965999726400171,4.965999726400171
26,6.013255896781908,6.013255896781908
27,0.6278055448027642,0.6278055448027642
28,2.210833619614349,2.210833619614349
29,3.2406583122238777,3.2406583122238777
