,uniform_1,uniform_2
0,1.9601267077077982,1.9601267077077982
1,766.7099651510142,766.7099651510142
2,630.0419244600263,630.0419244600263
3,560.7834126672626,560.7834126672626
4,782.3136944956489,782.3136944956489
5,639.9036800214011,639.9036800214011
6,241.6088461183757,241.6088461183757
7,389.499463400716,389.499463400716
8,248.05141038310578,248.05141038310578
9,778.4814632443256,778.4814632443256
10,545.3160957385784,545.3160957385784
11,595.9987784800037,595.9987784800037
12,388.364125004751,388.364125004751
13,219.60130448756973,219.60130448756973
14,493.7404440684842,493.7404440684842
15,679.4811155434475,679.4811155434475
16,319.65636198044643,319.65636198044643
17,900.6725988781402,900.6725988781402
18,772.6419846452578,772.6419846452578
19,555.7126693701597,555.7126693701597
20,85.8938415006596,85.8938415006596
21,15.508973296460455,15.508973296460455
22,477.36138516856164,477.36138516856164
23,283.5543069070544,283.5543069070544
24,326.85202616563623,326.85202616563623
25,117.60303613750959,117.60303613750959
26,248.67347866660938,248.67347866660938
27,584.5178374108864,584.5178374108864
28,399.7854662557796,399.7854662557796
29,261.261544864114,261.261544864114
