,gamma_1,gamma_2
0,3.096363336095549,3.096363336095549
1,6.11199988144108,6.11199988144108
2,0.8570480351191118,0.8570480351191118
3,1.4040954273781738,1.4040954273781738
4,2.849789588122121,2.849789588122121
5,1.6644467969804795,1.6644467969804795
6,3.1701997280250667,3.1701997280250667
7,2.7495651651902957,2.7495651651902957
8,4.3154103686379655,4.3154103686379655
9,2.8432885027630364,2.8432885027630364
10,3.1718686855338865,3.1718686855338865
11,6.087484421248073,6.087484421248073
12,3.165659024037195,3.165659024037195
13,2.2753528168767376,2.2753528168767376
14,1.6126912618346654,1.6126912618346654
15,2.544373856495,2.544373856495
16,4.108863528777935,4.108863528777935
17,9.454063403014208,9.454063403014208
18,3.4661370319394202,3.4661370319394202
19,3.6961713778222234,3.6961713778222234
20,4.7375739167263795,4.7375739167263795
21,5.928528839620102,5.928528839620102
22,2.392857356752666,2.392857356752666
23,6.0338948447398995,6.0338948447398995
24,3.5462216688095105,3.5462216688095105
25,7.513960870896086,7.513960870896086
26,4.092057677807634,4.092057677807634
27,3.8643794974261625,3.8643794974261625
28,4.399210936663695,4.399210936663695
29,1.7118210130631066,1.7118210130631066
