,chisquare_1,chisquare_2
0,1.6555254165052518,1.6555254165052518
1,2.2362720299906202,2.2362720299906202
2,1.6070727320227143,1.6070727320227143
3,6.357118283118658,6.357118283118658
4,1.9638373030911203,1.9638373030911203
5,0.12669690144098641,0.12669690144098641
6,1.584100429424362,1.584100429424362
7,0.10991059966410599,0.10991059966410599
8,1.3991667628961264,1.3991667628961264
9,3.2897660621241434,3.2897660621241434
10,2.654175871315197,2.654175871315197
11,1.6699293820428691,1.6699293820428691
12,1.0717515824901895,1.0717515824901895
13,0.6854341372734836,0.6854341372734836
14,0.027735746964055067,0.027735746964055067
15,1.1804619938670078,1.1804619938670078
16,1.7767763753070622,1.7767763753070622
17,2.8283028683068117,2.8283028683068117
18,2.657354849857996,2.657354849857996
19,0.27492060321806777,0.27492060321806777
20,2.990851736131625,2.990851736131625
21,1.156218748717274,1.156218748717274
22,2.463290146480857,2.463290146480857
23,5.3343145722776475,5.3343145722776475
24,0.7790163198106921,0.7790163198106921
25,0.08620497883975506,0.08620497883975506
26,1.1683672147867465,1.1683672147867465
27,1.9414333279181513,1.9414333279181513
28,0.6759805210588506,0.6759805210588506
29,3.222702086450495,3.222702086450495
