,gamma_1,gamma_2
0,5.063950478174143,5.063950478174143
1,3.726094957628134,3.726094957628134
2,3.8222386044913392,3.8222386044913392
3,5.814948562400266,5.814948562400266
4,2.828230616302998,2.828230616302998
5,2.9908198103643953,2.9908198103643953
6,4.614864260675832,4.614864260675832
7,1.8033740476541669,1.8033740476541669
8,1.0482037291379407,1.0482037291379407
9,6.947493887168361,6.947493887168361
10,1.177663072734609,1.177663072734609
11,3.7954802518796136,3.7954802518796136
12,6.915348862748667,6.915348862748667
13,0.5346472461722852,0.5346472461722852
14,7.405667023854378,7.405667023854378
15,3.376234582392456,3.376234582392456
16,1.0808183517747914,1.0808183517747914
17,7.44144457532129,7.44144457532129
18,1.8655170067629216,1.8655170067629216
19,1.914388942805405,1.914388942805405
20,3.354371529336182,3.354371529336182
21,9.603536218020153,9.603536218020153
22,3.170792031521942,3.170792031521942
23,3.9093903655738367,3.9093903655738367
24,1.749976706570574,1.749976706570574
25,0.6227909388852602,0.6227909388852602
26,0.9730458363554566,0.9730458363554566
27,4.873119230115911,4.873119230115911
28,1.5833641821044762,1.5833641821044762
29,3.3237603483303686,3.3237603483303686
