,gamma_1,gamma_2
0,4.158027760897616,4.158027760897616
1,1.9175565269886619,1.9175565269886619
2,4.055059681526491,4.055059681526491
3,4.619422096011981,4.619422096011981
4,4.900656673737597,4.900656673737597
5,2.308052674104816,2.308052674104816
6,10.24827458567284,10.24827458567284
7,8.377145977302998,8.377145977302998
8,1.624283554990209,1.624283554990209
9,3.2942790288463857,3.2942790288463857
10,2.8743234831683853,2.8743234831683853
11,5.589150339954533,5.589150339954533
12,0.39994947885668736,0.39994947885668736
13,4.140039502015599,4.140039502015599
14,3.7438674624721755,3.7438674624721755
15,1.4267030083111536,1.4267030083111536
16,7.0989250802006865,7.0989250802006865
17,2.984613040846511,2.984613040846511
18,1.0495016666158945,1.0495016666158945
19,2.968310118902187,2.968310118902187
20,0.6683938336278672,0.6683938336278672
21,5.144091109381366,5.144091109381366
22,1.8865592930292872,1.8865592930292872
23,3.992170376404409,3.992170376404409
24,1.6382209938397958,1.6382209938397958
25,2.5476134478863526,2.5476134478863526
26,2.711691541646086,2.711691541646086
27,0.6822609178360549,0.6822609178360549
28,6.038643874386639,6.038643874386639
29,1.6198176699235232,1.6198176699235232
