,normal_1,normal_2
0,-0.05868443426066658,-0.05868443426066658
1,-0.06749342556534704,-0.06749342556534704
2,-0.04038092954490327,-0.04038092954490327
3,-0.017835694306953375,-0.017835694306953375
4,-0.12429689653248283,-0.12429689653248283
5,-0.035732559825509984,-0.035732559825509984
6,-0.14834769480496868,-0.14834769480496868
7,-0.03316311558810429,-0.03316311558810429
8,-0.021783824509991324,-0.021783824509991324
9,0.02722024580060077,0.02722024580060077
10,-0.011649734323969402,-0.011649734323969402
11,0.020663834539469794,0.020663834539469794
12,-0.0272314032577322,-0.0272314032577322
13,0.0031205712748524784,0.0031205712748524784
14,-0.08657101021437878,-0.08657101021437878
15,0.16164902277880283,0.16164902277880283
16,-0.13200162680488545,-0.13200162680488545
17,0.006960867481513141,0.006960867481513141
18,0.07080561299110176,0.07080561299110176
19,-0.11060717434487083,-0.11060717434487083
20,0.1302279966029081,0.1302279966029081
21,-0.05704017702433387,-0.05704017702433387
22,-0.058667502922416306,-0.058667502922416306
23,0.19256100396998752,0.19256100396998752
24,-0.01746177161220174,-0.01746177161220174
25,0.18656161159585463,0.18656161159585463
26,-0.05417447669482861,-0.05417447669482861
27,0.018442289978202627,0.018442289978202627
28,-0.2163562913303393,-0.2163562913303393
29,-0.06556693679836924,-0.06556693679836924
