,normal_1,normal_2
0,0.09197935256769418,0.09197935256769418
1,0.029101136485788444,0.029101136485788444
2,0.24667420888000746,0.24667420888000746
3,0.04401973641347817,0.04401973641347817
4,-0.006891516635265793,-0.006891516635265793
5,-0.1459853603001094,-0.1459853603001094
6,0.17284169686184012,0.17284169686184012
7,-0.013854518762547847,-0.013854518762547847
8,0.24965855190593153,0.24965855190593153
9,0.06749429875969912,0.06749429875969912
10,0.09141961285280703,0.09141961285280703
11,-0.05189100427943221,-0.05189100427943221
12,0.056605461347859855,0.056605461347859855
13,2.5720421337090395e-05,2.5720421337090395e-05
14,0.06217766949172735,0.06217766949172735
15,0.03917219455778339,0.03917219455778339
16,-0.07866495546634758,-0.07866495546634758
17,0.10243471699734685,0.10243471699734685
18,0.06463034711076494,0.06463034711076494
19,0.10091628582158557,0.10091628582158557
20,-0.04635113547117255,-0.04635113547117255
21,0.053399821131647277,0.053399821131647277
22,0.005349183104190469,0.005349183104190469
23,0.12503701001793396,0.12503701001793396
24,0.02501667916298313,0.02501667916298313
25,-0.015580408084874355,-0.015580408084874355
26,-0.048247875303612076,-0.048247875303612076
27,0.09568856902770542,0.09568856902770542
28,0.1485641749747285,0.1485641749747285
29,0.05512843115991776,0.05512843115991776
