,gamma_1,gamma_2
0,3.812913924188432,3.812913924188432
1,2.8605595161665502,2.8605595161665502
2,6.324910770932943,6.324910770932943
3,3.156664149842568,3.156664149842568
4,2.0355982348729813,2.0355982348729813
5,6.350989507944115,6.350989507944115
6,1.4712451404033793,1.4712451404033793
7,1.7308629116593186,1.7308629116593186
8,6.427786456321161,6.427786456321161
9,3.45133766888219,3.45133766888219
10,5.840807386951602,5.840807386951602
11,6.829216464196461,6.829216464196461
12,3.994212901449405,3.994212901449405
13,1.0595749255948639,1.0595749255948639
14,4.698693684983302,4.698693684983302
15,1.507702619682004,1.507702619682004
16,2.5868104387627913,2.5868104387627913
17,2.8479245630139833,2.8479245630139833
18,3.573952166427302,3.573952166427302
19,7.719194782149698,7.719194782149698
20,7.336980275160276,7.336980275160276
21,1.03956215396902,1.03956215396902
22,2.9719611924147045,2.9719611924147045
23,9.94239852046515,9.94239852046515
24,5.837265966769764,5.837265966769764
25,3.5366303539658324,3.5366303539658324
26,5.158579195629888,5.158579195629888
27,1.1623505965907996,1.1623505965907996
28,0.8541442677493039,0.8541442677493039
29,0.22709655592756942,0.22709655592756942
