,gamma_1,gamma_2
0,7.83384523851705,7.83384523851705
1,9.111529551629454,9.111529551629454
2,17.791224957340585,17.791224957340585
3,12.447479217732305,12.447479217732305
4,1.8523427673711983,1.8523427673711983
5,15.326625313587465,15.326625313587465
6,4.518027983423349,4.518027983423349
7,5.152705009815338,5.152705009815338
8,2.9139406395314005,2.9139406395314005
9,4.720956650032208,4.720956650032208
10,10.801554598676855,10.801554598676855
11,0.1978094646366561,0.1978094646366561
12,1.4475744222394178,1.4475744222394178
13,6.4243127887994165,6.4243127887994165
14,7.520353173285436,7.520353173285436
15,1.4079269319595804,1.4079269319595804
16,1.1624490817547148,1.1624490817547148
17,3.0897479790439997,3.0897479790439997
18,3.0100874928922106,3.0100874928922106
19,3.5895223882723304,3.5895223882723304
20,4.5616429500911195,4.5616429500911195
21,3.5489735065839323,3.5489735065839323
22,6.88591511258537,6.88591511258537
23,7.863746190935976,7.863746190935976
24,2.558964058311874,2.558964058311874
25,1.9513745255135033,1.9513745255135033
26,1.1320835039527262,1.1320835039527262
27,1.2005987031234175,1.2005987031234175
28,1.4502573352509398,1.4502573352509398
29,3.694746980871276,3.694746980871276
