,uniform_1,uniform_2
0,568.0790238535546,568.0790238535546
1,763.6185749406881,763.6185749406881
2,94.9942475468606,94.9942475468606
3,317.574173236387,317.574173236387
4,755.6999291988734,755.6999291988734
5,567.1618502721333,567.1618502721333
6,284.1400698058905,284.1400698058905
7,774.8270509548569,774.8270509548569
8,254.78787026886482,254.78787026886482
9,410.0146191960418,410.0146191960418
10,196.84921486626828,196.84921486626828
11,925.7585766156078,925.7585766156078
12,296.7742893260584,296.7742893260584
13,280.41910963622445,280.41910963622445
14,422.0597609526615,422.0597609526615
15,502.0038345264971,502.0038345264971
16,394.1154205918211,394.1154205918211
17,647.662946153288,647.662946153288
18,124.0816199055826,124.0816199055826
19,85.54283194849971,85.54283194849971
20,490.5355644509907,490.5355644509907
21,241.09640832239316,241.09640832239316
22,704.6786068459949,704.6786068459949
23,391.9920397358784,391.9920397358784
24,539.9167598841107,539.9167598841107
25,359.0341551921779,359.0341551921779
26,372.71244960535375,372.71244960535375
27,648.3795253704071,648.3795253704071
28,759.2258550019649,759.2258550019649
29,249.5867707282187,249.5867707282187
