,uniform_1,uniform_2
0,567.1714413691377,567.1714413691377
1,534.6615261589071,534.6615261589071
2,712.1370799402818,712.1370799402818
3,967.7725411535453,967.7725411535453
4,522.0089837296659,522.0089837296659
5,301.07668602218365,301.07668602218365
6,2.599027106045779,2.599027106045779
7,640.6928004091934,640.6928004091934
8,491.28688339523654,491.28688339523654
9,814.9757306513936,814.9757306513936
10,761.5101146888071,761.5101146888071
11,510.444718203966,510.444718203966
12,508.40075835430486,508.40075835430486
13,281.4723000720195,281.4723000720195
14,766.0090282619301,766.0090282619301
15,568.8356469982547,568.8356469982547
16,559.7392522367875,559.7392522367875
17,603.0084965645954,603.0084965645954
18,510.45437000384584,510.45437000384584
19,796.443107404469,796.443107404469
20,758.9978498203569,758.9978498203569
21,260.6638567084599,260.6638567084599
22,168.3928675291255,168.3928675291255
23,605.5142936763006,605.5142936763006
24,851.3315925470346,851.3315925470346
25,916.7386829536912,916.7386829536912
26,51.61258031729708,51.61258031729708
27,25.334336777089746,25.334336777089746
28,617.8382699211811,617.8382699211811
29,551.8192790796044,551.8192790796044
