,chisquare_1,chisquare_2
0,0.9838527435882128,0.9838527435882128
1,3.370084064157571,3.370084064157571
2,3.0506729359668987,3.0506729359668987
3,10.485017774429483,10.485017774429483
4,0.4460629971312168,0.4460629971312168
5,3.5319537092148794,3.5319537092148794
6,2.871462090972985,2.871462090972985
7,2.9404692779154824,2.9404692779154824
8,0.7582306276125558,0.7582306276125558
9,1.5074360297907443,1.5074360297907443
10,1.659591871194659,1.659591871194659
11,1.7250623624376777,1.7250623624376777
12,1.2549982034262042,1.2549982034262042
13,5.2840332710162246,5.2840332710162246
14,1.5239551041455512,1.5239551041455512
15,0.5218281064239725,0.5218281064239725
16,2.688998818060995,2.688998818060995
17,1.6396825118953087,1.6396825118953087
18,0.14911089628845742,0.14911089628845742
19,0.20100043759713845,0.20100043759713845
20,0.8480738434968977,0.8480738434968977
21,0.9222535706415257,0.9222535706415257
22,0.06097047783881576,0.06097047783881576
23,1.2426464831960444,1.2426464831960444
24,2.5752528840106526,2.5752528840106526
25,0.6633677225395658,0.6633677225395658
26,2.4767261760450197,2.4767261760450197
27,6.443335734956664,6.443335734956664
28,0.5597491020176268,0.5597491020176268
29,1.291245449647713,1.291245449647713
