,gamma_1,gamma_2
0,5.994875698179588,5.994875698179588
1,3.793366866302806,3.793366866302806
2,5.407878711175841,5.407878711175841
3,3.527675583905896,3.527675583905896
4,15.948104317682192,15.948104317682192
5,0.7933640465924665,0.7933640465924665
6,5.132828025598136,5.132828025598136
7,2.1057778798425693,2.1057778798425693
8,5.341496246646558,5.341496246646558
9,2.2164729553796327,2.2164729553796327
10,22.081062995775003,22.081062995775003
11,2.6928733718339157,2.6928733718339157
12,4.065930723664007,4.065930723664007
13,4.5027319983207255,4.5027319983207255
14,3.822627499646701,3.822627499646701
15,1.836971770477087,1.836971770477087
16,2.652557821716406,2.652557821716406
17,1.5043136312203813,1.5043136312203813
18,3.076652125084348,3.076652125084348
19,1.9272275394856928,1.9272275394856928
20,8.272025323467103,8.272025323467103
21,5.677897680317682,5.677897680317682
22,2.0649203857960114,2.0649203857960114
23,4.119580835783187,4.119580835783187
24,2.4973953057817795,2.4973953057817795
25,3.9521847343940175,3.9521847343940175
26,2.2447281684211244,2.2447281684211244
27,2.8590329861325405,2.8590329861325405
28,3.5453714164747927,3.5453714164747927
29,4.230346706190073,4.230346706190073
