,chisquare_1,chisquare_2
0,0.7024092076490773,0.7024092076490773
1,2.273542304668529,2.273542304668529
2,0.850792836860305,0.850792836860305
3,2.9037369465801213,2.9037369465801213
4,1.2664195173058892,1.2664195173058892
5,1.4441776573729046,1.4441776573729046
6,1.149410962119454,1.149410962119454
7,1.0591545541192147,1.0591545541192147
8,10.27141173700287,10.27141173700287
9,1.059200267674355,1.059200267674355
10,2.666433013777033,2.666433013777033
11,2.251461327353528,2.251461327353528
12,1.892383911805116,1.892383911805116
13,6.771551454207378,6.771551454207378
14,0.9721663833924906,0.9721663833924906
15,1.0399893984743735,1.0399893984743735
16,3.187974058856625,3.187974058856625
17,5.779064035203219,5.779064035203219
18,2.1086411634563156,2.1086411634563156
19,6.323638040473508,6.323638040473508
20,3.4122012123572936,3.4122012123572936
21,0.17695542480990556,0.17695542480990556
22,3.5361006478791204,3.5361006478791204
23,0.7231667662419723,0.7231667662419723
24,1.6578359917773609,1.6578359917773609
25,0.20155081697701996,0.20155081697701996
26,4.68891065406983,4.68891065406983
27,3.676922803170829,3.676922803170829
28,0.82942239299615,0.82942239299615
29,4.195858458657671,4.195858458657671
