,normal_1,normal_2
0,-0.05232010599559046,-0.05232010599559046
1,-0.05139308182992258,-0.05139308182992258
2,-0.1252876067545805,-0.1252876067545805
3,0.015631867756746264,0.015631867756746264
4,-0.020449826750568677,-0.020449826750568677
5,0.014428225439031817,0.014428225439031817
6,-0.16473265041278337,-0.16473265041278337
7,-0.20554799579426294,-0.20554799579426294
8,0.12536953802011336,0.12536953802011336
9,0.0790081593316538,0.0790081593316538
10,-0.07378459731410048,-0.07378459731410048
11,0.1348409584217551,0.1348409584217551
12,0.041500897942242175,0.041500897942242175
13,-0.0711460876526223,-0.0711460876526223
14,-0.062013325966912815,-0.062013325966912815
15,-0.04607616014900849,-0.04607616014900849
16,0.03151194704852972,0.03151194704852972
17,0.03552708189243724,0.03552708189243724
18,0.1254280001364394,0.1254280001364394
19,-0.026194738239818,-0.026194738239818
20,0.2042446182080965,0.2042446182080965
21,-0.04637719191736461,-0.04637719191736461
22,0.038565824062933754,0.038565824062933754
23,-0.09306479663396863,-0.09306479663396863
24,-0.029932452794300277,-0.029932452794300277
25,0.06552035682603134,0.06552035682603134
26,0.15046610964626464,0.15046610964626464
27,-0.031781153562165716,-0.031781153562165716
28,-0.08668243802810949,-0.08668243802810949
29,-0.004058610924678014,-0.004058610924678014
