,gamma_1,gamma_2
0,2.0555499380718323,2.0555499380718323
1,0.804010251180267,0.804010251180267
2,2.7168882785712967,2.7168882785712967
3,2.853619488525868,2.853619488525868
4,1.758168646551459,1.758168646551459
5,5.762820809051774,5.762820809051774
6,4.474151702065567,4.474151702065567
7,4.003037443855634,4.003037443855634
8,11.324440414394699,11.324440414394699
9,2.7420469054074728,2.7420469054074728
10,4.955292567372205,4.955292567372205
11,10.05825590987771,10.05825590987771
12,2.777911767745632,2.777911767745632
13,4.514629010881806,4.514629010881806
14,4.480176242708796,4.480176242708796
15,4.23062012208609,4.23062012208609
16,2.2192501669215483,2.2192501669215483
17,2.8926040545036376,2.8926040545036376
18,1.9833815953860798,1.9833815953860798
19,1.15815046596188,1.15815046596188
20,3.057433331437117,3.057433331437117
21,2.91332805926253,2.91332805926253
22,4.303429166246007,4.303429166246007
23,2.7150591358143257,2.7150591358143257
24,6.1272113975885345,6.1272113975885345
25,2.765275413947106,2.765275413947106
26,3.17066929758992,3.17066929758992
27,6.333233250346933,6.333233250346933
28,1.9344218818761887,1.9344218818761887
29,7.451681137829675,7.451681137829675
