,uniform_1,uniform_2
0,180.01533711432091,180.01533711432091
1,277.1181636907374,277.1181636907374
2,180.49573318943118,180.49573318943118
3,828.8921445695823,828.8921445695823
4,602.0583834069423,602.0583834069423
5,259.0794792032118,259.0794792032118
6,103.60672580423515,103.60672580423515
7,926.1985895101224,926.1985895101224
8,683.3011655621488,683.3011655621488
9,844.9273797789085,844.9273797789085
10,291.1502002998089,291.1502002998089
11,584.2197475514314,584.2197475514314
12,933.346903637288,933.346903637288
13,503.39625326981724,503.39625326981724
14,814.8838583966542,814.8838583966542
15,764.4930748732854,764.4930748732854
16,310.7510190151174,310.7510190151174
17,178.75323235197948,178.75323235197948
18,465.11947981039447,465.11947981039447
19,919.6048531146063,919.6048531146063
20,574.6296070017578,574.6296070017578
21,500.0820431170337,500.0820431170337
22,632.6028097183927,632.6028097183927
23,738.7106479481992,738.7106479481992
24,162.72732497109962,162.72732497109962
25,500.2652267082112,500.2652267082112
26,687.8887087521415,687.8887087521415
27,878.2239818545078,878.2239818545078
28,708.2940104907615,708.2940104907615
29,963.2569213911017,963.2569213911017
