,power_1,power_2
0,0.8725285797673307,0.8725285797673307
1,0.7392009513994411,0.7392009513994411
2,0.913547101539374,0.913547101539374
3,0.9003311804766869,0.9003311804766869
4,0.8337725627195903,0.8337725627195903
5,0.7704157365426172,0.7704157365426172
6,0.9638102415580838,0.9638102415580838
7,0.997949908375352,0.997949908375352
8,0.7658951238057299,0.7658951238057299
9,0.9836744908113896,0.9836744908113896
10,0.9145387578137482,0.9145387578137482
11,0.9618236345043428,0.9618236345043428
12,0.9020736974367412,0.9020736974367412
13,0.9699416552860043,0.9699416552860043
14,0.8526676802850417,0.8526676802850417
15,0.9473038158624573,0.9473038158624573
16,0.8614367494684104,0.8614367494684104
17,0.9182491578531256,0.9182491578531256
18,0.5268940845911501,0.5268940845911501
19,0.7642292869291283,0.7642292869291283
20,0.8621434464874347,0.8621434464874347
21,0.838668374439167,0.838668374439167
22,0.845285614520154,0.845285614520154
23,0.7563748343800991,0.7563748343800991
24,0.8595433340407711,0.8595433340407711
25,0.9956823648608958,0.9956823648608958
26,0.9107437873594562,0.9107437873594562
27,0.8922010008959033,0.8922010008959033
28,0.829966526190802,0.829966526190802
29,0.9105383215270002,0.9105383215270002
