,normal_1,normal_2
0,-0.020565090271743247,-0.020565090271743247
1,0.10757494791408523,0.10757494791408523
2,-0.15777900018239754,-0.15777900018239754
3,-0.12998578032479832,-0.12998578032479832
4,-0.00022206464029002256,-0.00022206464029002256
5,-0.05979612725836381,-0.05979612725836381
6,0.0543304946270241,0.0543304946270241
7,-0.07863958290866001,-0.07863958290866001
8,-0.10216806735783912,-0.10216806735783912
9,-0.21102081687925858,-0.21102081687925858
10,-0.015007810323627777,-0.015007810323627777
11,-0.2665230847923664,-0.2665230847923664
12,0.07867873377578868,0.07867873377578868
13,0.0033566753655151008,0.0033566753655151008
14,0.06656833214566608,0.06656833214566608
15,0.03864222344037768,0.03864222344037768
16,0.05795417869565054,0.05795417869565054
17,0.15995922316081718,0.15995922316081718
18,-0.18073966027386523,-0.18073966027386523
19,-0.10945128859049931,-0.10945128859049931
20,0.011189791134987939,0.011189791134987939
21,0.01400804203291351,0.01400804203291351
22,0.2263347415264219,0.2263347415264219
23,-0.02683951636542615,-0.02683951636542615
24,0.12016952197178646,0.12016952197178646
25,-0.01310361797059765,-0.01310361797059765
26,-0.06166178297955846,-0.06166178297955846
27,-0.0567478126948802,-0.0567478126948802
28,0.02537431843237703,0.02537431843237703
29,0.09126666443436243,0.09126666443436243
