,chisquare_1,chisquare_2
0,2.937878808020502,2.937878808020502
1,2.7721211402249426,2.7721211402249426
2,0.05036759043167372,0.05036759043167372
3,2.0856666581398877,2.0856666581398877
4,0.07870948350376213,0.07870948350376213
5,0.42175462565119387,0.42175462565119387
6,3.149963777687659,3.149963777687659
7,0.374727908310472,0.374727908310472
8,1.5833059219987409,1.5833059219987409
9,0.34756052218235334,0.34756052218235334
10,0.9339736237434563,0.9339736237434563
11,1.428080125715431,1.428080125715431
12,0.7516809466224892,0.7516809466224892
13,0.19487945327372935,0.19487945327372935
14,2.7585053552792185,2.7585053552792185
15,0.6654244870276205,0.6654244870276205
16,7.222977332636438,7.222977332636438
17,0.03789827517418352,0.03789827517418352
18,0.4030854822441951,0.4030854822441951
19,1.0846544245608911,1.0846544245608911
20,0.18838821784470092,0.18838821784470092
21,0.658187086190066,0.658187086190066
22,3.3434190735769462,3.3434190735769462
23,3.9451395775111773,3.9451395775111773
24,2.0013109757378715,2.0013109757378715
25,10.479849049185114,10.479849049185114
26,8.545083382880877,8.545083382880877
27,0.924838673038257,0.924838673038257
28,2.8920414461135255,2.8920414461135255
29,1.7039202556667363,1.7039202556667363
