,gamma_1,gamma_2
0,8.332480547232066,8.332480547232066
1,2.6174792734823633,2.6174792734823633
2,1.2038325594781876,1.2038325594781876
3,7.875690214113546,7.875690214113546
4,2.5934980690218934,2.5934980690218934
5,6.648721046284076,6.648721046284076
6,4.408841573710384,4.408841573710384
7,9.105908485821923,9.105908485821923
8,5.351172313008398,5.351172313008398
9,1.0239542954785688,1.0239542954785688
10,8.756959686640593,8.756959686640593
11,5.888692647837667,5.888692647837667
12,1.2763200490538815,1.2763200490538815
13,1.0160670733361794,1.0160670733361794
14,1.6469846123614205,1.6469846123614205
15,1.1709077457819894,1.1709077457819894
16,2.3305122574069297,2.3305122574069297
17,2.764071806406296,2.764071806406296
18,2.2521413049043852,2.2521413049043852
19,1.318415743934805,1.318415743934805
20,5.6290310404937,5.6290310404937
21,11.127903695521244,11.127903695521244
22,7.452529321532232,7.452529321532232
23,4.604277860671837,4.604277860671837
24,1.5344148129565665,1.5344148129565665
25,5.226405954291498,5.226405954291498
26,5.198156924231071,5.198156924231071
27,1.3460437017745535,1.3460437017745535
28,12.95832337584513,12.95832337584513
29,0.644692056165133,0.644692056165133
