,gamma_1,gamma_2
0,5.49248537008146,5.49248537008146
1,2.2452150186147164,2.2452150186147164
2,6.645380773903459,6.645380773903459
3,4.28244262739231,4.28244262739231
4,5.62843841313885,5.62843841313885
5,4.003718987833491,4.003718987833491
6,1.4244465525086283,1.4244465525086283
7,2.2717686520735265,2.2717686520735265
8,1.3766934736438319,1.3766934736438319
9,4.324068452310728,4.324068452310728
10,0.21228288229690673,0.21228288229690673
11,2.192116462934714,2.192116462934714
12,5.862335681223253,5.862335681223253
13,4.149570121207932,4.149570121207932
14,1.1837817248366869,1.1837817248366869
15,5.508454136119298,5.508454136119298
16,10.931275944240676,10.931275944240676
17,3.178205495003179,3.178205495003179
18,3.3548270220966643,3.3548270220966643
19,2.229871846878893,2.229871846878893
20,1.3149094899145248,1.3149094899145248
21,3.9213173655353404,3.9213173655353404
22,3.9145890207466922,3.9145890207466922
23,0.9328583379597932,0.9328583379597932
24,3.737608022118741,3.737608022118741
25,8.105900238882178,8.105900238882178
26,3.3416629366591617,3.3416629366591617
27,4.709109653899288,4.709109653899288
28,2.4686156235618184,2.4686156235618184
29,1.6307299000700046,1.6307299000700046
