,power_1,power_2
0,0.7853214106173735,0.7853214106173735
1,0.9623745547713412,0.9623745547713412
2,0.9866926674587597,0.9866926674587597
3,0.8009804031879976,0.8009804031879976
4,0.7832546850928357,0.7832546850928357
5,0.8150040376048636,0.8150040376048636
6,0.6477727323541128,0.6477727323541128
7,0.6277766683115813,0.6277766683115813
8,0.9626527683561931,0.9626527683561931
9,0.9800842410950327,0.9800842410950327
10,0.4932230242167356,0.4932230242167356
11,0.7904989088208706,0.7904989088208706
12,0.6231377515934017,0.6231377515934017
13,0.8325667642026894,0.8325667642026894
14,0.8242884958378215,0.8242884958378215
15,0.8845569764052352,0.8845569764052352
16,0.7954498266795892,0.7954498266795892
17,0.7674315678404773,0.7674315678404773
18,0.9248325278870242,0.9248325278870242
19,0.709361002136539,0.709361002136539
20,0.9106519615798988,0.9106519615798988
21,0.9074231547509004,0.9074231547509004
22,0.7399126403946353,0.7399126403946353
23,0.9587840054447053,0.9587840054447053
24,0.8925380141693008,0.8925380141693008
25,0.9049577280846374,0.9049577280846374
26,0.921613355908023,0.921613355908023
27,0.9735424765577193,0.9735424765577193
28,0.9593900632842358,0.9593900632842358
29,0.8006511439681008,0.8006511439681008
